,word,count
1841,indirectly,1
1840,directly,1
1839,plotting,1
1838,period,1
1837,extended,1
1836,outside,1
1835,saddened,1
1834,nearly,1
1833,feared,1
1832,hated,1
1831,admit,1
1830,properly,1
1829,15,1
1828,ultimately,1
1827,dominated,1
1844,large,1
1846,negotiation,1
1866,division,1
1847,jail,1
1865,hurting,1
1864,cvpayne,1
1863,plays,1
1862,persecuted,1
1861,alienating,1
1860,sputtering,1
1859,spied,1
1857,officials,1
1856,filthy,1
1855,group,1
1854,small,1
1853,watergate,1
1852,sinister,1
1851,bigger,1
1850,century,1
1849,considered,1
1848,treason,1
1724,discussed,1
1722,saudi,1
1519,fuse,1
1581,imprisoned,1
1591,forget,1
1590,tennis,1
1589,greater,1
1588,player,1
1587,serenawilliams,1
1585,free,1
1584,roam,1
1582,turn,1
1578,gstephanopoulos,1
1721,kbsalsaud,1
1577,george,1
1575,plus,1
1574,150,1
1573,fool,1
1571,ridiculously,1
1570,funds,1
1569,essentially,1
1567,overlooked,1
1592,tennessee,1
1594,football,1
1596,rudy,1
1597,classic,1
1615,barriers,1
1614,ineffective,1
1613,useless,1
1612,porous,1
1611,replacing,1
1610,inspired,1
1608,presidency,1
1607,stood,1
1606,longsuffering,1
1605,brave,1
1604,shutdown,1
1603,peaceful,1
1602,massacre,1
1601,ground,1
1600,groups,1
1599,human,1
1598,pirro,1
1566,malign,1
1565,confront,1
1564,signatories,1
1541,discretion,1
1538,extort,1
1536,mockery,1
1535,proceed,1
1534,tens,1
1533,1950,1
1532,attached,1
1531,stigma,1
1530,testimony,1
1529,problemdidn,1
1528,facing,1
1527,atkinson,1
1526,complaint,1
1525,origins,1
1524,investigating,1
1522,incompetent,1
1521,prove,1
1520,clear,1
1539,greggjarrett,1
1542,resort,1
1563,opportunities,1
1543,helped,1
1562,reality,1
1561,relation,1
1560,bears,1
1559,claim,1
1557,needs,1
1556,philosophy,1
1555,strength,1
1554,unleashes,1
1553,deterrent,1
1552,might,1
1551,uses,1
1550,someone,1
1549,maker,1
1548,warmonger,1
1547,plainly,1
1546,droned,1
1545,curbing,1
1616,traffic,1
1617,areas,1
1618,requested,1
1698,circuit,1
1696,recorded,1
1695,cancer,1
1694,90,1
1693,80,1
1692,70,1
1691,401k,1
1690,lesm,1
1689,appreciation,1
1688,enforcement,1
1685,terrorism,1
1288,wisdom,1
1683,hesitate,1
1682,enemies,1
1680,putting,1
1678,expectations,1
1677,greg,1
1673,attended,1
1697,fifth,1
1699,appeals,1
1670,miners,1
1700,reversed,1
1719,equipped,1
1718,damages,1
1717,casualties,1
1716,assessment,1
1715,located,1
1714,bases,1
1713,launched,1
1712,winred,1
1711,persecution,1
1710,elise,1
1708,speed,1
1707,powers,1
1706,four,1
1705,desperately,1
1704,sections,1
1703,largest,1
1702,build,1
1671,jovita,1
1669,value,1
1619,patrol,1
1639,gone,1
1637,vast,1
1636,nowhere,1
1634,absolute,1
1633,hearings,1
1632,innocence,1
1631,proved,1
1630,unable,1
1629,mcconnell,1
1628,mitch,1
1627,senatemajldr,1
1626,percent,1
1625,overall,1
1624,53,1
1623,buildingthewall,1
1622,completed,1
1621,dropping,1
