,word,count
585,thoughts,1
590,dangerous,1
547,cat,1
545,coronavirusbut,1
543,ocidst,1
541,kidney,1
502,sympathetic,1
503,defendant,1
504,understandable,1
506,established,1
507,compelling,1
509,warranting,1
511,judge,1
512,rejects,1
513,r,1
514,kelly,1
515,request,1
519,jameshillabc,1
520,abcnews,1
526,breakdown,1
528,surpasses,1
535,mets,1
537,kranepool,1
591,exclusive,1
602,remotely,1
606,11thhour,1
653,76,1
661,respiratory,1
662,therapist,1
663,daniel,1
664,bellevue,1
669,sacrifice,1
671,distcouncil37,1
672,au,1
673,burkina,1
674,faso,1
676,star,1
678,hiphop,1
679,smarty,1
680,engage,1
681,avec,1
684,dans,1
687,dinformations,1
693,chaotic,1
654,daysbut,1
652,quarantined,1
614,stable,1
648,8th,1
618,wi,1
619,polls,1
623,approx,1
624,1130pm,1
628,shannonbream,1
631,horror,1
632,drone,1
635,burying,1
636,coffins,1
637,infamous,1
638,hartisland,1
639,utm_sourcetwitter_sitebuttons,1
640,utm_mediumsite,1
642,utm_campaignsite,1
643,nypmetro,1
645,origin,1
647,easing,1
1587,antivirals,1
1588,antibodies,1
1590,strategies,1
2317,hopeful,1
2309,vie,1
2310,pour,1
2311,prendre,1
2312,soin,1
2313,nous,1
2314,merci,1
2315,rus,1
2316,irt,1
2318,foxfriendsfirst,1
2331,lsmoh,1
2320,coronavirusupdate,1
2321,stayhomesavelives,1
2322,miami,1
2323,comfortship,1
2324,attorneygeneral,1
2325,prosecution,1
2326,funkeakindele,1
2327,massively,1
2308,leur,1
2307,parfois,1
2306,risquent,1
2305,qui,1
2284,upon,1
2285,examining,1
2286,aspirin,1
2287,ibuprofen,1
2288,acetaminophen,1
2289,naproxen,1
2290,commonly,1
2291,nonsteroidal,1
2292,antiinflammatory,1
2294,knowlegegraph,1
2295,textmining,1
2296,pathway,1
2297,analgesics,1
2300,infirmieres,1
2301,sagesfemmes,1
2302,professionnelles,1
2304,sante,1
2330,followlasg,1
2334,coronavirusroundup,1
2282,painkillers,1
2379,awake,1
2370,overlapping,1
2371,allergies,1
2372,cold,1
2373,influenza,1
2375,exacerbations,1
2376,wonder,1
2377,warrant,1
2378,office,1
2381,serving,1
2343,cruising,1
2382,poster,1
2383,boy,1
2385,biowords,1
2386,317,1
2387,intubated,1
2390,320,1
2391,midnight,1
2393,technically,1
2369,73917,1
2368,hopkins,1
2367,johns,1
2366,globally,1
2345,ruraltweeter,1
2346,uequalsu,1
2347,nationwide,1
2348,coronavirusand,1
2349,simultaneous,1
2350,perhaps,1
2351,hundreds,1
2353,tripadvisor,1
2354,launching,1
2355,tools,1
2356,weather,1
2359,decimated,1
2360,goes,1
2361,premature,1
2362,labor,1
2363,covid19related,1
2365,kind,1
2283,discovered,1
2281,coronavirusinnigeria,1
1591,therapies,1
2200,tehran,1
2188,outbreakspread,1
2193,northeast,1
2194,caribbean,1
2195,region,1
2196,74000,1
2197,iran,1
2198,fm,1
2199,charity,1
2201,oil,1
2225,officers,1
2202,needed,1
2203,33,1
2206,percent,1
2207,newsbysamuels,1
2208,pals,1
2209,profiting,1
2212,walgreens,1
2214,drivethru,1
2187,globalcases,1
2186,breaks,1
2184,mapping,1
2183,aca,1
2155,35,1
2157,dreamed,1
2159,sheriff,1
2160,todd,1
2161,baxter,1
2164,syracusedotcom,1
2165,utm_sourcenewsletter,1
2166,utm_mediumnewsletter,1
2170,utm_campaignnewsletter,1
2171,20testing,1
2172,peterkolchinsky,1
2173,sailor,1
2178,agreed,1
2179,1000bed,1
2180,insurance,1
2181,options,1
2182,lose,1
2216,seven,1
2226,diagnoses,1
2279,congratulating,1
2263,arbeit,1
2255,fenster,1
2256,sehe,1
2257,ich,1
2258,medizinisches,1
2259,scrubs,1
2260,auf,1
2261,weg,1
2262,zur,1
2264,schichtwechsel,1
2227,pix11,1
2265,newday,1
2266,psalazar888,1
2267,screenshot,1
2268,crew,1
2271,leader,1
2272,dereliction,1
2273,breach,1
2278,advert,1
2253,aus,1
2252,uhr,1
2251,sieben,1
2250,stille,1
2231,wakeupwithcheddar,1
2232,terrific,1
2233,goodness,1
2234,embrace,1
2236,works,1
2237,aufwachen,1
2239,alles,1
2240,ist,1
2241,ruhig,1
2242,nur,1
2243,sirenen,1
2244,der,1
2245,ambulanzen,1
2246,durchbrechen,1
2247,ab,1
2248,und,1
2249,zu,1
2394,timing,1
2395,slightly,1
2396,bottomline,1
2583,scared,1
2569,child,1
2570,exerciseinduced,1
2571,adult,1
2572,inhaler,1
2574,cytokine,1
2576,gag,1
2577,orders,1
2578,parties,1
2584,powerful,1
2596,sincerest,1
2585,shall,1
2586,dedicated,1
2587,selfcare,1
2588,loved,1
2589,blessings,1
2591,newyorktough,1
2592,speak,1
2593,stopthespread,1
2568,sometimes,1
2567,meant,1
2566,rooms,1
2565,squeeze,1
2535,later,1
2536,1135,1
2538,young,1
2539,father,1
2540,referenced,1
2543,anuncia,1
2545,han,1
2546,habido,1
2547,nuevas,1
2550,primera,1
2551,vez,1
2554,inicio,1
2558,833,1
2560,24hour,1
2562,motherearth,1
2563,private,1
2564,shared,1
2595,ripchristina,1
2597,condolences,1
2397,prediction,1
2641,motive,1
2627,yall,1
2630,lancet,1
2631,clearing,1
2632,misconceptions,1
2633,jason,1
2635,experimental,1
2636,improving,1
2638,disputed,1
2642,produced,1
2598,friends,1
2643,points,1
2646,secure,1
2647,presumed,1
2648,unclear,1
2649,safely,1
2650,peaks,1
2652,examiner,1
2653,apartments,1
2626,sht,1
2625,godson,1
2624,fred,1
2623,cbs46,1
2600,ned,1
2601,lamont,1
2605,corrupted,1
2606,connecticut,1
2607,tip,1
2608,fraudsters,1
2609,forget,1
2610,harm,1
2611,opportunity,1
2612,screw,1
2614,3foutputtypeamp,1
2615,couple,1
2616,claim,1
2618,atlanta,1
2619,coughed,1
2620,6yearold,1
2621,purpose,1
2534,dailycaller,1
2533,interested,1
2525,tweeted,1
2453,trial,1
2441,antiviral,1
2442,hivaids,1
2443,antimalarial,1
2445,antibiotic,1
2447,il6,1
2448,inhibitor,1
2451,317320,1
2452,320325,1
2454,323,1
2522,particularly,1
2455,remembered,1
2456,actual,1
2457,tweets,1
2458,caveat,1
2460,background,1
2461,bunch,1
2463,definitive,1
2464,note,1
2438,remdesivir,1
2437,tocilizumab,1
2435,confused,1
2434,kevzara,1
2403,position,1
2404,specific,1
2406,anti,1
2408,treats,1
2409,skeptical,1
2411,pathologist,1
2412,firmly,1
2413,convinced,1
2414,saved,1
2415,stick,1
2417,outcome,1
2422,clinical,1
2424,sound,1
2426,concluded,1
2427,throw,1
2430,sticks,1
2433,tweetsstatements,1
2465,corrects,1
2466,errors,1
2467,statements,1
2503,searching,1
2505,lorraine,1
2506,maradiaga,1
2507,terrorism,1
2508,charge,1
2509,videos,1
2510,claiming,1
2511,intentionally,1
2512,fix,1
2513,uschina,1
2514,relations,1
2515,timely,1
2516,impactful,1
2517,recommendations,1
2518,wendyscutler,1
2519,danny,1
2520,russell,1
2521,asiasociety,1
2504,18yearold,1
2502,texas,1
2468,apologize,1
2500,lamothegalette,1
2469,cool,1
2470,called,1
2471,knowledge,1
2475,wow,1
2477,flattening,1
2480,dayoverday,1
2485,90day,1
2486,furlough,1
2488,starting,1
2489,pay,1
2490,portion,1
2491,premiums,1
2493,addition,1
2494,contribution,1
2497,classmate,1
2498,rip,1
2499,colette,1
2154,arrivals,1
2153,commission,1
2151,fronts,1
1798,sidjustcapital,1
1784,mercy,1
1786,providing,1
1787,overburdened,1
1789,defining,1
1790,criteria,1
1792,mwhittaker_,1
1793,leadershipnext,1
1795,fortunemagazine,1
1799,panic,1
1816,poised,1
1800,accompanied,1
1802,aware,1
1803,website,1
1804,whd,1
1806,shrinks,1
1808,require,1
1809,greater,1
1812,effort,1
1783,toward,1
1782,careening,1
1780,train,1
1779,freight,1
1731,477,1
1736,caring,1
1741,tending,1
1742,downward,1
1743,trending,1
1744,upward,1
1747,8k,1
1748,plateauing,1
1750,however,1
1753,single,1
1754,blew,1
1773,pedro,1
1774,engineer,1
1775,espoused,1
1776,conspiracy,1
1777,theory,1
1778,derailed,1
1814,3000,1
1818,8147,1
1894,beginners,1
1879,franklin,1
1870,fullblown,1
1871,infect,1
1873,loss,1
1874,souls,1
1875,discussion,1
1876,shocks,1
1877,pandemics,1
1878,sponsored,1
1880,templeton,1
1819,lowest,1
1881,insisted,1
1882,pandemicand,1
1883,polling,1
1884,stations,1
1886,180,1
1888,paradox,1
1889,amidst,1
1891,nothing,1
1869,probability,1
1868,increasing,1
1864,peter,1
1863,staysafe,1
1822,silver,1
1823,projected,1
1824,reaching,1
1825,plateau,1
1829,bringing,1
1841,aim,1
1842,elective,1
1843,procedures,1
1846,postponed,1
1848,believe,1
1849,abortion,1
1850,considered,1
1851,yes,1
1852,46,1
1858,protecting,1
1860,expense,1
1862,healthyathome,1
1729,mass,1
1728,avoided,1
1723,presentation,1
1640,oswego,1
1631,thinkers,1
1632,predict,1
1633,permanently,1
1635,programmatic,1
1636,pillar,1
1637,concordia20,1
1638,summit,1
1639,september,1
1641,participating,1
1722,polowczyk,1
1642,willframpton,1
1643,mcleodmedia,1
1645,perspectives,1
1646,reporter,1
1647,roundtable,1
1648,looks,1
1650,wapo,1
1651,treasury,1
1629,essentialworkers,1
1628,bodega,1
1626,coffee,1
1625,iced,1
1593,alexberezow,1
1595,typical,1
1597,fever,1
1598,cough,1
1599,difficulty,1
1601,neurologists,1
1602,observing,1
1603,altered,1
1605,subset,1
1607,lethargy,1
1608,seizures,1
1616,starbucks,1
1617,reopening,1
1619,basis,1
1622,finished,1
1623,flavored,1
1624,bottled,1
1654,swiftly,1
1655,commit,1
1657,billion,1
1693,documents,1
1695,adapt,1
1696,operations,1
1697,capacitybuilding,1
1698,activities,1
1699,physical,1
1700,longterm,1
1702,urges,1
1705,lngtermsurvivor,1
1706,battlefields,1
1708,warzone,1
1710,sahloul,1
1711,overstretched,1
1713,membersonly,1
1714,100p,1
1715,vp,1
1717,deborah,1
1721,admiral,1
1694,components,1
1692,perf,1
1658,replenish,1
1691,cooperation,1
1659,overwhelmed,1
1660,surging,1
1662,briefed,1
1663,contributor,1
1664,forbes,1
1665,drops,1
1666,explaining,1
1669,rna,1
1670,versus,1
1671,mean,1
1673,remains,1
1674,contagious,1
1675,55dd83711abe,1
1676,japan,1
1679,pensionsnews,1
1686,poses,1
1687,unprecedented,1
1892,argument,1
1895,mind,1
2149,gomerblog,1
2067,arms,1
2057,obama,1
2058,veterans,1
2059,nonfiction,1
2060,undercounting,1
2062,undercount,1
2064,succeed,1
2065,overcoming,1
2066,lay,1
2068,turn,1
2088,forewarned,1
2069,silencingtheguns,1
2070,determine,1
2072,ro,1
2073,resource,1
2076,coronvirus,1
2077,guided,1
2085,caregivers,1
2086,un_women,1
2055,books,1
2054,book,1
2053,copy,1
2052,washington,1
2029,messonnier,1
2032,significant,1
2034,thereafter,1
2035,stock,1
2036,crashed,1
2037,tried,1
2038,kudlow,1
2039,dip,1
2040,rose,1
2041,continuing,1
2042,rally,1
2043,investors,1
2044,encouraged,1
2046,slowing,1
2047,decelerating,1
2049,fmr,1
2051,secy,1
2087,prioritizing,1
2089,cuomosexual,1
1896,humility,1
2136,causes,1
2125,feng,1
2126,awarded,1
2127,prize,1
2129,2018,1
2130,graham,1
2131,realize,1
2133,north,1
2134,carolina,1
2138,beating,1
2090,phenom,1
2140,commentary,1
2141,nobel,1
2142,laureate,1
2143,edmundphelps,1
2145,frydman,1
2146,columbiacapsoc,1
2147,kidding,1
2148,satire,1
2124,rtqpcr,1
2123,swab,1
2121,mit,1
2120,broadinstitute,1
2091,emotional,1
2092,cancreate,1
2093,ideal,1
2094,conditions,1
2095,langeslag,1
2096,misattribution,1
2097,arousal,1
2098,ashleyfetters,1
2104,seconds,1
2105,predicted,1
2108,enormous,1
2109,disparity,1
2110,marcmorial,1
2114,vilcek,1
2117,prizewinner,1
2118,zhangf,1
2119,protocol,1
2028,nancy,1
2026,feb,1
2025,dec,1
1943,precautions,1
1931,leahzagelbaum,1
1932,agudahnews,1
1933,pompeo,1
1935,stopped,1
1937,productive,1
1938,leadfromwithin,1
1940,manager,1
1942,causing,1
1946,mills,1
2024,jboorstin,1
1947,calik,1
1948,bossa,1
1951,bob,1
1952,rla,1
1953,lobbying,1
1955,listed,1
1958,standard,1
1959,n95,1
1930,reftwvshare,1
1929,vimeo,1
1928,dangers,1
1927,saddening,1
1897,fog,1
1898,expertsby,1
1899,douthatnyt,1
1900,cc,1
1901,naval,1
1903,counted,1
1906,assume,1
1907,sobering,1
1908,notes,1
1910,nondoctor,1
1911,assumption,1
1912,resilient,1
1917,lack,1
1919,hampering,1
1921,landmark,1
1923,midwifery,1
1926,exceptionally,1
1962,serological,1
1963,nat,1
1964,governors,1
1999,hlavinka_e,1
2001,mikeerman1,1
2002,roselouise93,1
2003,justinelliott,1
2004,js_kaplan,1
2005,wondering,1
2007,distance,1
2008,volunteering,1
2009,coronavirusfocused,1
2011,platforms,1
2012,whatsapp,1
2014,forwarding,1
2015,chat,1
2016,snap,1
2017,debuts,1
2018,ar,1
2020,facilitates,1
2023,ht,1
2000,reportermarina,1
1998,seen,1
1970,ai,1
1997,sideeffect,1
1972,computing,1
1975,psychological,1
1976,counseling,1
1979,advocate,1
1980,akeliah,1
1981,losing,1
1982,albany,1
1983,ga,1
1984,idtwitter,1
1988,clock,1
1989,prepare,1
1990,illnesses,1
1991,acfsomaliacd,1
1993,washed,1
1994,word,1
1995,echobox1586268926,1
1996,promising,1
4025,tompowercbc,1
